allow_download_photo,author_pin,aweme_id,cid,collect_stat,comment_language,comment_post_item_ids,create_time,digg_count,image_list,is_author_digged,is_comment_translatable,is_high_purchase_intent,label_list,no_show,reply_comment,reply_comment_total,reply_id,reply_to_reply_id,share_info,sort_extra_score,sort_tags,status,stick_position,text,text_extra,trans_btn_style,user,user_buried,user_digged
False,False,7533712655182318861,7533837162057728798,0,en,,1754108179,1,,False,True,False,,False,,0,0,0,"{'acl': {'code': 1, 'extra': '{""is_share_handler_failed"":""1""}'}, 'desc': '', 'title': '', 'url': ''}","{'reply_score': 0.000908, 'show_more_score': 7.1e-05}","{""top_list"":1}",1,0,There is no end to his orange brain of thinking. He needs to go already. He just stokes the country with so many UNTRUTHS.😡,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-maliva-avt-0068/7334442853127520262', 'url_list': ['https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7334442853127520262~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=007cbb99&x-expires=1754614800&x-signature=lkIrqFcoU7j6VxFvdtNhVP8mGJI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7334442853127520262~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7022b5e6&x-expires=1754614800&x-signature=A5nbszpA3IXQYmhj232UKWFxx9A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7334442853127520262~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=96b99e2a&x-expires=1754614800&x-signature=NhrCR843Wx42lQOC%2FSP89un8Lq0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'davidperu40', 'platform_sync_info': None, 'predicted_age_group': '-1', 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAdbeX4W6SpudFuilwOIQLziaXBJJhjpA3rRA3tVk3WHroLRTSSnVqGT3I_FP-GFFf', 'shield_edit_field_info': None, 'type_label': None, 'uid': '6976384606909006853', 'unique_id': 'davidperu40', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0
False,False,7533712655182318861,7533777681667457812,0,en,,1754094327,1,,False,True,False,,False,,0,0,0,"{'acl': {'code': 1, 'extra': '{""is_share_handler_failed"":""1""}'}, 'desc': '', 'title': '', 'url': ''}","{'reply_score': 0.001062, 'show_more_score': 0.000103}","{""top_list"":1}",1,0,Well the Democrats are claiming 2024 was rigged now😂,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-maliva-avt-0068/8faf64aff4b78ebedde10ce510e987ad', 'url_list': ['https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/8faf64aff4b78ebedde10ce510e987ad~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9a09a27f&x-expires=1754614800&x-signature=IpfEHBxOsfydjHuEA%2FWttBV2f%2BQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/8faf64aff4b78ebedde10ce510e987ad~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=93ab5dc7&x-expires=1754614800&x-signature=OEVvElkgq5wTLzM%2FfrqNP5lSvNU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/8faf64aff4b78ebedde10ce510e987ad~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=a8010e24&x-expires=1754614800&x-signature=PVxh51tqnYg2oGEBiGXwLzF7ZPY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'cocoandbaba', 'platform_sync_info': None, 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAz5wh71rFq2JD3AN5J0X20tN77mCLn5GtDXG65i1AJT1Nk5yL-FzoXA0BHLj0Pyf_', 'shield_edit_field_info': None, 'type_label': None, 'uid': '7465919313054565382', 'unique_id': 'cocoandbaba', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0
False,False,7533712655182318861,7533761619982828301,0,en,,1754090595,2,,False,True,False,,False,,0,0,0,"{'acl': {'code': 1, 'extra': '{""is_share_handler_failed"":""1""}'}, 'desc': '', 'title': '', 'url': ''}","{'reply_score': 0.00045, 'show_more_score': 5.2e-05}","{""top_list"":1}",1,0,He fired everyone though 🤔,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast5-avt-0068-tx/c10f860a3dae836aebb96d07cd8d4b2e', 'url_list': ['https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c10f860a3dae836aebb96d07cd8d4b2e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d047509c&x-expires=1754614800&x-signature=TQczPa11fE3tmXqzDpvIr7cgnIs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c10f860a3dae836aebb96d07cd8d4b2e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fb27820a&x-expires=1754614800&x-signature=P0kgd68OnFWj9gGGnItpgHHN8O4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c10f860a3dae836aebb96d07cd8d4b2e~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=4b6aadea&x-expires=1754614800&x-signature=CB803tSWk19zR29xUy7KuLrxb3Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'Danielleduckmom2', 'platform_sync_info': None, 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAACHncfUYgxsV7oixy3rATCQKbYWrXZ1KDUzyTgw-p88TqDx5LsbkBYRh4PRERhq5', 'shield_edit_field_info': None, 'type_label': None, 'uid': '7218802530456699946', 'unique_id': 'danielleduckmom2', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0
False,False,7533712655182318861,7533852262939591479,0,en,,1754111693,1,,False,True,False,,False,,0,0,0,"{'acl': {'code': 1, 'extra': '{""is_share_handler_failed"":""1""}'}, 'desc': '', 'title': '', 'url': ''}","{'reply_score': 0.000719, 'show_more_score': 6.4e-05}","{""top_list"":1}",1,0,My god! This can’t be real life.,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast8-avt-0068-tx2/9f4937c5547c0cfe881b710b4417ce9b', 'url_list': ['https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/9f4937c5547c0cfe881b710b4417ce9b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=eb884ee8&x-expires=1754614800&x-signature=kyp9iWAvOfzo3w9AP6nt8EUBWmg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/9f4937c5547c0cfe881b710b4417ce9b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b57b1bd1&x-expires=1754614800&x-signature=ARsLk%2FS6JGgRDLI%2Bi2xgxoUmOvk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/9f4937c5547c0cfe881b710b4417ce9b~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=f1955426&x-expires=1754614800&x-signature=3Gm135pikhnYFN3NI1d0dqZEZhY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'joannaanderson30', 'platform_sync_info': None, 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAMiU0PQLxgNWJ9nqWypftZtIPlbcFcYy1iAhW6TLTsG2x5c7AkPCFesF6Q3FybLCF', 'shield_edit_field_info': None, 'type_label': None, 'uid': '7486196710140019755', 'unique_id': 'jojogenx2', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0
False,False,7533712655182318861,7533847497119662879,0,en,,1754110588,1,,False,True,False,,False,,0,0,0,"{'acl': {'code': 1, 'extra': '{""is_share_handler_failed"":""1""}'}, 'desc': '', 'title': '', 'url': ''}","{'reply_score': 0.001275, 'show_more_score': 7.9e-05}","{""top_list"":1}",1,0,Of course he did 🙄,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-maliva-avt-0068/a5dda05bede846dd86742bcb3f191347', 'url_list': ['https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/a5dda05bede846dd86742bcb3f191347~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c0a24cd4&x-expires=1754614800&x-signature=ncGG3xb90ORv8qEl7ZmpraF4J7Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/a5dda05bede846dd86742bcb3f191347~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=de11819d&x-expires=1754614800&x-signature=C5kt3HFKWSj46LdRwKuoBCd6JD0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/a5dda05bede846dd86742bcb3f191347~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=c2c1a865&x-expires=1754614800&x-signature=jW6TBpx9Po5yvVVoBr7GFKur%2Fho%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'Julie Long', 'platform_sync_info': None, 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAATMxwnQLUO_NexUtZzZaB-3OnXiOdOHB_D6g81I7IxkPhJhUHTqykUHbQdys-hIIX', 'shield_edit_field_info': None, 'type_label': None, 'uid': '6891283610436224005', 'unique_id': 'julielong24', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0
False,False,7533712655182318861,7533717925577442079,0,en,,1754080412,2,,False,True,False,,False,,0,0,0,"{'acl': {'code': 1, 'extra': '{""is_share_handler_failed"":""1""}'}, 'desc': '', 'title': '', 'url': ''}","{'reply_score': 0.000362, 'show_more_score': 2.6e-05}","{""top_list"":1}",1,0,Ford and GM can’t loose millions and billions of profit for long. This train gonna come hard and not good.,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'musically-maliva-obj/1594805258216454', 'url_list': ['https://p16-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0bf8984d&x-expires=1754614800&x-signature=Uyz3rzdhw8pBf0XfofL7nVY6pJs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=51c2d0a4&x-expires=1754614800&x-signature=zSokza363hbcLTbXl8PDfhArpe4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=8c67612c&x-expires=1754614800&x-signature=%2FbVOr7ST34EU%2BjhOnpIVTnNYOho%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'user482957282947247', 'platform_sync_info': None, 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAARRlI0J-XTq6xA2VDJOigNKYtjpmS2j0obI4yDoF09kzlDvIKawq-biMzIy_wRZtc', 'shield_edit_field_info': None, 'type_label': None, 'uid': '7239509457494524970', 'unique_id': 'user4829572829472', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0
False,False,7533712655182318861,7533843282196857655,0,en,,1754109599,1,,False,True,True,,False,,0,0,0,"{'acl': {'code': 1, 'extra': '{""is_share_handler_failed"":""1""}'}, 'desc': '', 'title': '', 'url': ''}","{'reply_score': 0.000604, 'show_more_score': 7.4e-05}","{""top_list"":1}",1,0,He should talk ? 🙄,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'musically-maliva-obj/1594805258216454', 'url_list': ['https://p16-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0bf8984d&x-expires=1754614800&x-signature=Uyz3rzdhw8pBf0XfofL7nVY6pJs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=51c2d0a4&x-expires=1754614800&x-signature=zSokza363hbcLTbXl8PDfhArpe4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=8c67612c&x-expires=1754614800&x-signature=%2FbVOr7ST34EU%2BjhOnpIVTnNYOho%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'Lafa b7.8', 'platform_sync_info': None, 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAkCgN6UfzDVeYEYhCMIpR5jS85abpJBHJWohs2ejN4gsDP11FgOZ8AGZNKDq3-c0Q', 'shield_edit_field_info': None, 'type_label': None, 'uid': '6989405597699982341', 'unique_id': 'lafab7.8', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0
False,False,7533712655182318861,7533831010165850893,0,en,,1754106736,1,,False,True,False,,False,,0,0,0,"{'acl': {'code': 1, 'extra': '{""is_share_handler_failed"":""1""}'}, 'desc': '', 'title': '', 'url': ''}","{'reply_score': 0.000591, 'show_more_score': 4.2e-05}","{""top_list"":1}",1,0,Offfff cccccooooouuurrrsssse they weeereeeee,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast5-avt-0068-tx/9d287c7e15f7fca991da7825fb6a2449', 'url_list': ['https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/9d287c7e15f7fca991da7825fb6a2449~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3bfb31fd&x-expires=1754614800&x-signature=SQLIcazv9WAAzLwt28ILVKEFb0s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/9d287c7e15f7fca991da7825fb6a2449~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=518d4caf&x-expires=1754614800&x-signature=alBM5z9GrgpNxcb1zNsdmZl%2FNrg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/9d287c7e15f7fca991da7825fb6a2449~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=1e16a62c&x-expires=1754614800&x-signature=eyH%2F8sj22rZ2UThQvx9qTnUZzaQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'SusanCoffin', 'platform_sync_info': None, 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAvpKHFwerXhfeNSOOWn4tZwmInGdvb8iArQBXetL1HRS7lWSJUAgLf0LTnjPrVU3D', 'shield_edit_field_info': None, 'type_label': None, 'uid': '7311081605627806762', 'unique_id': 'susan_coffin', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0
False,False,7533712655182318861,7533949027324723990,0,en,,1754134218,1,,False,True,True,,False,,0,0,0,"{'acl': {'code': 1, 'extra': '{""is_share_handler_failed"":""1""}'}, 'desc': '', 'title': '', 'url': ''}","{'reply_score': 0.0007, 'show_more_score': 6.5e-05}","{""top_list"":1}",1,0,He is announcing that he will rig the job numbers.,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-maliva-avt-0068/7328891575484022789', 'url_list': ['https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7328891575484022789~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a9533d7f&x-expires=1754614800&x-signature=uYHnpflaYSJs1rSjTTKCN1ehpeI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7328891575484022789~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=083e0cfe&x-expires=1754614800&x-signature=qypbBaZnn8%2BZBbQ%2BHofKa5aQEwo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7328891575484022789~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=0ab1bed7&x-expires=1754614800&x-signature=%2F4YzXE7qc2%2F8Cs9dv9W7aO4Plo0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'Thomas Gabaam', 'platform_sync_info': None, 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAA3KFXhz1En_gJti9_IqyefQS3DyfEWv5XqcnwtezqQySQNC7uZg_sbJ0tCJm54oIW', 'shield_edit_field_info': None, 'type_label': None, 'uid': '6622288716767969286', 'unique_id': 'thomasgabaam', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0
False,False,7533712655182318861,7533840798540350221,0,en,,1754109036,1,,False,True,False,,False,,0,0,0,"{'acl': {'code': 1, 'extra': '{""is_share_handler_failed"":""1""}'}, 'desc': '', 'title': '', 'url': ''}","{'reply_score': 0.000404, 'show_more_score': 2.5e-05}","{""top_list"":1}",1,0,yesssss. That's how it works 🙄,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast5-avt-0068-tx/2c481a0174dfafe69d02c5f4b46b74a1', 'url_list': ['https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/2c481a0174dfafe69d02c5f4b46b74a1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=306abfb6&x-expires=1754614800&x-signature=nMAc2dRBdTRd5ssxV83nOWmJcac%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/2c481a0174dfafe69d02c5f4b46b74a1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4347a7c9&x-expires=1754614800&x-signature=g6Zk%2FXOXmcVsNH9RU%2BrwN3J9TTg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/2c481a0174dfafe69d02c5f4b46b74a1~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=648305e8&x-expires=1754614800&x-signature=P5PsC9JDSx4Ygn%2BxmtSn8YeksvE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'jeanreadsbannedbooks', 'platform_sync_info': None, 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAevv479NktpjLImz1F1Sufd5VpOlwK_jhef03Zn7Ag9ivX7Nz56kl_9CUVZHm2PX7', 'shield_edit_field_info': None, 'type_label': None, 'uid': '7212467245972718634', 'unique_id': 'jeanreadsbannedbooks', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0
True,False,7533712655182318861,7533830885733597957,0,en,,1754106715,1,,False,True,False,,False,,0,0,0,"{'acl': {'code': 1, 'extra': '{""is_share_handler_failed"":""1""}'}, 'desc': '', 'title': '', 'url': ''}","{'reply_score': 0.003961, 'show_more_score': 0.000115}","{""top_list"":1}",1,0,"nobody looking at my name 😔🙏,",[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-maliva-avt-0068/da70ee6a156e05d91ded4bb7ddc239d8', 'url_list': ['https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/da70ee6a156e05d91ded4bb7ddc239d8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7d63ba93&x-expires=1754614800&x-signature=n%2FQ7GW3Tpu1J1n4hdiLzArFJxxg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/da70ee6a156e05d91ded4bb7ddc239d8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=65947048&x-expires=1754614800&x-signature=0zZ0WsTDCbTliqjusVJnZHHkdFM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/da70ee6a156e05d91ded4bb7ddc239d8~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=54f1ccf0&x-expires=1754614800&x-signature=D80rS8BTmERZee7O7GyNiMie%2FaI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'like if you love jueus', 'platform_sync_info': None, 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAftR4A0GyIbkooWeiftpTpIeH4Hq6JQU8GHbuI8u1ifmtbd692hklK61WLE4Chx8c', 'shield_edit_field_info': None, 'type_label': None, 'uid': '7467495498427384837', 'unique_id': 'laurenhouli', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0
